name,review,star,review_num,ave_star
썸띵어바웃커피,너무 맛있어요 케이크 짱..더보기,5.0,529,4.2
썸띵어바웃커피,더보기,5.0,37,4.4
썸띵어바웃커피,와 휘낭시에... ㄲ..ㄲ..ㅣ끼발.... 존맛소금초코 휘낭시에? 걍 뒤집어짐더보기,5.0,228,4.6
썸띵어바웃커피,더보기,3.0,140,4.1
썸띵어바웃커피,더보기,5.0,78,4.7
썸띵어바웃커피,일단 매장이 엄청 넓어요ㅎㅎ 음료는 별로였지만 디저트 종류가 다양해서 좋았어요 홍차생크림 스콘 추천드립니당더보기,4.0,128,3.9
썸띵어바웃커피,최근 몇년간 갔던 국내 카페 통털어 최고로 관리 안되고 더러웠던 곳. 쿠션에 온통 얼룩 머리카락...벌레...사람들이 오는게 신기하네요 커피도 싱겁고 가격6천원 실화임?더보기,1.0,147,3.4
썸띵어바웃커피,디저트 많고 무난무난하게 먹기 좋다! 가게도 넓고 쾌적함!아메리카노 맛은 내 스타일 아닌걸로ㅠㅠ 신거 같은데..뭔가..뭔가 오묘해더보기,4.0,20,4.7
썸띵어바웃커피,그 근처 카페들 중에 음료랑 디저트가 가장 맛있는 거 같아용 다른 곳들은 너무 비싼데 맛도 별론데 여기는 정말 맛있었어요! 연유커피 강추 ! 내부도 3층이랑 야외도 있고 자리도 넉넉한데 그만큼 사람도 많습니다 ㅠㅠ더보기,5.0,11,4.9
썸띵어바웃커피,디저트류 엄청 맛있는지는 모르겠어요인스타용으로 찍긴 좋은듯더보기,3.0,21,3.7
썸띵어바웃커피,더보기,4.0,29,4.9
썸띵어바웃커피,집앞이면 맨날 가고싶을 정도의 최애 카페 케이크와 파운드가 너무 맛있다... 음료는 그냥 그래요더보기,5.0,3,4.3
썸띵어바웃커피,디저트 많고 무난무난하게 먹기 좋다! 가게도 넓고 쾌적함!아메리카노 맛은 내 스타일 아닌걸로ㅠㅠ 신거 같은데..뭔가..뭔가 오묘해더보기,4.0,20,4.7
썸띵어바웃커피,그 근처 카페들 중에 음료랑 디저트가 가장 맛있는 거 같아용 다른 곳들은 너무 비싼데 맛도 별론데 여기는 정말 맛있었어요! 연유커피 강추 ! 내부도 3층이랑 야외도 있고 자리도 넉넉한데 그만큼 사람도 많습니다 ㅠㅠ더보기,5.0,11,4.9
썸띵어바웃커피,디저트류 엄청 맛있는지는 모르겠어요인스타용으로 찍긴 좋은듯더보기,3.0,21,3.7
썸띵어바웃커피,더보기,4.0,29,4.9
썸띵어바웃커피,집앞이면 맨날 가고싶을 정도의 최애 카페 케이크와 파운드가 너무 맛있다... 음료는 그냥 그래요더보기,5.0,3,4.3
썸띵어바웃커피,케익류 맛있음 쑥인절미?추천근데 사람 너무 많아서 포장해옴 칸막이도 없고 경각심이 1도 없다코로나 걱정되면 매장에서 먹는건 ㄴㄴ더보기,3.0,128,3.5
썸띵어바웃커피,카야스콘 맛있네용더보기,5.0,17,3.7
썸띵어바웃커피,더보기,4.0,139,3.9
썸띵어바웃커피,스콘 맛집 !! 시나몬 애플잼? 스콘 강추드려요 :) 커피는 바닐라 라떼 시켰는데 물에 희석된 바닐라라떼 먹는 느낌이어서 아쉬웠어요 ㅠ^ㅠ더보기,4.0,88,4.5
썸띵어바웃커피,괜찮아요 레몬마들렌 추천인스타 감성에 맛도 괜춘용마감에 가면 빵이 조금 굳어있으니 참고하세요더보기,4.0,42,4.0
썸띵어바웃커피,케익류 맛있음 쑥인절미?추천근데 사람 너무 많아서 포장해옴 칸막이도 없고 경각심이 1도 없다코로나 걱정되면 매장에서 먹는건 ㄴㄴ더보기,3.0,128,3.5
썸띵어바웃커피,카야스콘 맛있네용더보기,5.0,17,3.7
썸띵어바웃커피,더보기,4.0,139,3.9
썸띵어바웃커피,스콘 맛집 !! 시나몬 애플잼? 스콘 강추드려요 :) 커피는 바닐라 라떼 시켰는데 물에 희석된 바닐라라떼 먹는 느낌이어서 아쉬웠어요 ㅠ^ㅠ더보기,4.0,88,4.5
썸띵어바웃커피,괜찮아요 레몬마들렌 추천인스타 감성에 맛도 괜춘용마감에 가면 빵이 조금 굳어있으니 참고하세요더보기,4.0,42,4.0
썸띵어바웃커피,케익류 맛있음 쑥인절미?추천근데 사람 너무 많아서 포장해옴 칸막이도 없고 경각심이 1도 없다코로나 걱정되면 매장에서 먹는건 ㄴㄴ더보기,3.0,128,3.5
썸띵어바웃커피,카야스콘 맛있네용더보기,5.0,17,3.7
썸띵어바웃커피,더보기,4.0,139,3.9
썸띵어바웃커피,스콘 맛집 !! 시나몬 애플잼? 스콘 강추드려요 :) 커피는 바닐라 라떼 시켰는데 물에 희석된 바닐라라떼 먹는 느낌이어서 아쉬웠어요 ㅠ^ㅠ더보기,4.0,88,4.5
썸띵어바웃커피,괜찮아요 레몬마들렌 추천인스타 감성에 맛도 괜춘용마감에 가면 빵이 조금 굳어있으니 참고하세요더보기,4.0,42,4.0
썸띵어바웃커피,예쁜 카페줄에 빵맛집은 흔하지 않은데 여기는 예쁘면서도 빵도 너무너무 맛있어요! 케익보다는 스콘과 구움과자 맛집!!!더보기,5.0,23,4.4
썸띵어바웃커피,맛있었지만 청결하지 못했음..ㅠㅠ더보기,3.0,6,2.7
썸띵어바웃커피,사람 엄청많아요 3층까지 꽉꽉 차있음. 근데 디저트 정말 맛있긴 함. 스콘도 맛있고 케잌도 맛있음더보기,4.0,47,4.0
썸띵어바웃커피,123층 자리많아요 근데 테이블이 좀 흔들흔들함더보기,5.0,273,4.9
썸띵어바웃커피,더보기,4.0,81,3.9
썸띵어바웃커피,예쁜 카페줄에 빵맛집은 흔하지 않은데 여기는 예쁘면서도 빵도 너무너무 맛있어요! 케익보다는 스콘과 구움과자 맛집!!!더보기,5.0,23,4.4
썸띵어바웃커피,맛있었지만 청결하지 못했음..ㅠㅠ더보기,3.0,6,2.7
썸띵어바웃커피,사람 엄청많아요 3층까지 꽉꽉 차있음. 근데 디저트 정말 맛있긴 함. 스콘도 맛있고 케잌도 맛있음더보기,4.0,47,4.0
썸띵어바웃커피,123층 자리많아요 근데 테이블이 좀 흔들흔들함더보기,5.0,273,4.9
썸띵어바웃커피,더보기,4.0,81,3.9
썸띵어바웃커피,예쁜 카페줄에 빵맛집은 흔하지 않은데 여기는 예쁘면서도 빵도 너무너무 맛있어요! 케익보다는 스콘과 구움과자 맛집!!!더보기,5.0,23,4.4
썸띵어바웃커피,맛있었지만 청결하지 못했음..ㅠㅠ더보기,3.0,6,2.7
썸띵어바웃커피,사람 엄청많아요 3층까지 꽉꽉 차있음. 근데 디저트 정말 맛있긴 함. 스콘도 맛있고 케잌도 맛있음더보기,4.0,47,4.0
썸띵어바웃커피,123층 자리많아요 근데 테이블이 좀 흔들흔들함더보기,5.0,273,4.9
썸띵어바웃커피,더보기,4.0,81,3.9
썸띵어바웃커피,예쁜 카페줄에 빵맛집은 흔하지 않은데 여기는 예쁘면서도 빵도 너무너무 맛있어요! 케익보다는 스콘과 구움과자 맛집!!!더보기,5.0,23,4.4
썸띵어바웃커피,맛있었지만 청결하지 못했음..ㅠㅠ더보기,3.0,6,2.7
썸띵어바웃커피,사람 엄청많아요 3층까지 꽉꽉 차있음. 근데 디저트 정말 맛있긴 함. 스콘도 맛있고 케잌도 맛있음더보기,4.0,47,4.0
썸띵어바웃커피,123층 자리많아요 근데 테이블이 좀 흔들흔들함더보기,5.0,273,4.9
썸띵어바웃커피,더보기,4.0,81,3.9
썸띵어바웃커피,잘 먹었어용 맛잇어요근데 사람이 진짜 많아요 가게 자체도 그렇고 거의 닭장 수준임... 시끄럽고 사람 때문에 열기가 생길 수준더보기,4.0,32,3.8
썸띵어바웃커피,빵 보면 그냥 다 먹고시퍼용 매장에 테이블이 많은데인기가 많아서 자리 잡기 힘들어써여더보기,4.0,3,4.7
썸띵어바웃커피,또먹고싶어요 ㅠㅠ더보기,5.0,449,4.4
썸띵어바웃커피,걍 인스타감성 범벅더보기,1.0,6,3.7
썸띵어바웃커피,맛도 맛있는게 있고 퍽퍽한것도 있어요 ㅠㅠ 그리고 사람이 너무 많아서 포장해왔는데 포장을 잘못 해주셨어요 저랑 친구는 다른접시에 담고 따로 계산을 했는데도 제가 계산한 파운드케익을 친구 포장에 담으셨어요 빼먹은것도 아니고 친구집도 가까운게 아니라 친구한테 먹으라고 했어요 혹시 리뷰 보시면 다음부터는 포장 조심해주세요더보기,2.0,6,3.7
썸띵어바웃커피,"인스타 핫플이겠거니 해서 별 기대 안 했는데 적어도 제가 먹은 것들은 다 너무 맛있었어요! 우유크림딸기치즈케이크, 몽블랑 치즈케이크, 바닐라 마들렌, 휘낭시에 ㅡ 다 맛있어요!더보기",5.0,41,4.0
썸띵어바웃커피,휘낭시에 마들렌 맛있음!!더보기,5.0,344,3.8
썸띵어바웃커피,케이크 .. 최고 맛잇 다더보기,5.0,7,4.7
썸띵어바웃커피,디저트맛있었음! 인절미아인슈페너는 그냥그런데 크림이 대존맛 넓어서 혼자가도 괜찮았음 친절하심더보기,4.0,375,3.9
썸띵어바웃커피,빵도 음료도 맛 없고 추워요더보기,1.0,2,3.0
썸띵어바웃커피,"인스타 핫플이겠거니 해서 별 기대 안 했는데 적어도 제가 먹은 것들은 다 너무 맛있었어요! 우유크림딸기치즈케이크, 몽블랑 치즈케이크, 바닐라 마들렌, 휘낭시에 ㅡ 다 맛있어요!더보기",5.0,41,4.0
썸띵어바웃커피,휘낭시에 마들렌 맛있음!!더보기,5.0,344,3.8
썸띵어바웃커피,케이크 .. 최고 맛잇 다더보기,5.0,7,4.7
썸띵어바웃커피,디저트맛있었음! 인절미아인슈페너는 그냥그런데 크림이 대존맛 넓어서 혼자가도 괜찮았음 친절하심더보기,4.0,375,3.9
썸띵어바웃커피,빵도 음료도 맛 없고 추워요더보기,1.0,2,3.0
썸띵어바웃커피,"인스타 핫플이겠거니 해서 별 기대 안 했는데 적어도 제가 먹은 것들은 다 너무 맛있었어요! 우유크림딸기치즈케이크, 몽블랑 치즈케이크, 바닐라 마들렌, 휘낭시에 ㅡ 다 맛있어요!더보기",5.0,41,4.0
썸띵어바웃커피,휘낭시에 마들렌 맛있음!!더보기,5.0,344,3.8
썸띵어바웃커피,케이크 .. 최고 맛잇 다더보기,5.0,7,4.7
썸띵어바웃커피,디저트맛있었음! 인절미아인슈페너는 그냥그런데 크림이 대존맛 넓어서 혼자가도 괜찮았음 친절하심더보기,4.0,375,3.9
썸띵어바웃커피,빵도 음료도 맛 없고 추워요더보기,1.0,2,3.0
썸띵어바웃커피,스콘 맛있고 케이크도 앵간한데 사람 개많고 테이블들이 좀 더럽고 그럼음로랑 디저트들 작고 비쌈더보기,4.0,18,3.8
썸띵어바웃커피,사람 많을 때는 엄청 복잡함빵 하나 집기 위해서 사람들 헤쳐야 함 빵있는 공간이 너무 협소하다 생각 함음료의 양이 무척 적으며 가격은 비쌈..^^커피맛은 그럭저럭 빵은...맛이 없음....ㅠㅠ가게 내부는 시장통 같으며 테이블은 커피자국이 그대로 남아 있었음 ㅠㅠ 친철하지도 않았음..프랜차이즈 커피가 더 나을 것 같음접기,1.0,22,4.0
썸띵어바웃커피,1시 전까지는 음료 30퍼 할인더보기,5.0,96,4.0
썸띵어바웃커피,인절미치즈케이크는 물리는 맛다음에 다른 메뉴 도전하러~더보기,3.0,36,4.0
썸띵어바웃커피,"가격대는 꽤 있는 편케이크 한 조각이 7,8000원대다강남인 점을 감안해야한다음료는 맛있지 않다베이커리는 안 먹어봤으나 케이크는 지나치게 달다접기",3.0,128,4.0
썸띵어바웃커피,스콘 맛있고 케이크도 앵간한데 사람 개많고 테이블들이 좀 더럽고 그럼음로랑 디저트들 작고 비쌈더보기,4.0,18,3.8
썸띵어바웃커피,사람 많을 때는 엄청 복잡함빵 하나 집기 위해서 사람들 헤쳐야 함 빵있는 공간이 너무 협소하다 생각 함음료의 양이 무척 적으며 가격은 비쌈..^^커피맛은 그럭저럭 빵은...맛이 없음....ㅠㅠ가게 내부는 시장통 같으며 테이블은 커피자국이 그대로 남아 있었음 ㅠㅠ 친철하지도 않았음..프랜차이즈 커피가 더 나을 것 같음접기,1.0,22,4.0
썸띵어바웃커피,1시 전까지는 음료 30퍼 할인더보기,5.0,96,4.0
썸띵어바웃커피,인절미치즈케이크는 물리는 맛다음에 다른 메뉴 도전하러~더보기,3.0,36,4.0
썸띵어바웃커피,"가격대는 꽤 있는 편케이크 한 조각이 7,8000원대다강남인 점을 감안해야한다음료는 맛있지 않다베이커리는 안 먹어봤으나 케이크는 지나치게 달다접기",3.0,128,4.0
썸띵어바웃커피,스콘 맛있고 케이크도 앵간한데 사람 개많고 테이블들이 좀 더럽고 그럼음로랑 디저트들 작고 비쌈더보기,4.0,18,3.8
썸띵어바웃커피,사람 많을 때는 엄청 복잡함빵 하나 집기 위해서 사람들 헤쳐야 함 빵있는 공간이 너무 협소하다 생각 함음료의 양이 무척 적으며 가격은 비쌈..^^커피맛은 그럭저럭 빵은...맛이 없음....ㅠㅠ가게 내부는 시장통 같으며 테이블은 커피자국이 그대로 남아 있었음 ㅠㅠ 친철하지도 않았음..프랜차이즈 커피가 더 나을 것 같음접기,1.0,22,4.0
썸띵어바웃커피,1시 전까지는 음료 30퍼 할인더보기,5.0,96,4.0
썸띵어바웃커피,인절미치즈케이크는 물리는 맛다음에 다른 메뉴 도전하러~더보기,3.0,36,4.0
썸띵어바웃커피,"가격대는 꽤 있는 편케이크 한 조각이 7,8000원대다강남인 점을 감안해야한다음료는 맛있지 않다베이커리는 안 먹어봤으나 케이크는 지나치게 달다접기",3.0,128,4.0
썸띵어바웃커피,스콘 맛있고 케이크도 앵간한데 사람 개많고 테이블들이 좀 더럽고 그럼음로랑 디저트들 작고 비쌈더보기,4.0,18,3.8
썸띵어바웃커피,사람 많을 때는 엄청 복잡함빵 하나 집기 위해서 사람들 헤쳐야 함 빵있는 공간이 너무 협소하다 생각 함음료의 양이 무척 적으며 가격은 비쌈..^^커피맛은 그럭저럭 빵은...맛이 없음....ㅠㅠ가게 내부는 시장통 같으며 테이블은 커피자국이 그대로 남아 있었음 ㅠㅠ 친철하지도 않았음..프랜차이즈 커피가 더 나을 것 같음접기,1.0,22,4.0
썸띵어바웃커피,1시 전까지는 음료 30퍼 할인더보기,5.0,96,4.0
썸띵어바웃커피,인절미치즈케이크는 물리는 맛다음에 다른 메뉴 도전하러~더보기,3.0,36,4.0
썸띵어바웃커피,"가격대는 꽤 있는 편케이크 한 조각이 7,8000원대다강남인 점을 감안해야한다음료는 맛있지 않다베이커리는 안 먹어봤으나 케이크는 지나치게 달다접기",3.0,128,4.0
썸띵어바웃커피,"i was super tired on this day, but their black sesame cheesecake was delicious—i had a hard time choosing since everything looked amazing, so i want to come back and try other things (hopefully when i am less tired)there is plenty of seating, but it’s a popular place so it still got pretty crowded더보기",4.0,145,3.9
썸띵어바웃커피,디저트 다 맛있어요더보기,5.0,33,4.4
썸띵어바웃커피,맛있당밤호박파운드인가 추천 !더보기,4.0,52,4.3
썸띵어바웃커피,스콘 맛있어요더보기,4.0,261,4.1
썸띵어바웃커피,내부도 엄청 넓고 쾌적해서 좋았어요특히.. 스콘이 진짜 맛있어요 추천!!!더보기,4.0,10,4.6
썸띵어바웃커피,"i was super tired on this day, but their black sesame cheesecake was delicious—i had a hard time choosing since everything looked amazing, so i want to come back and try other things (hopefully when i am less tired)there is plenty of seating, but it’s a popular place so it still got pretty crowded더보기",4.0,145,3.9
썸띵어바웃커피,디저트 다 맛있어요더보기,5.0,33,4.4
썸띵어바웃커피,맛있당밤호박파운드인가 추천 !더보기,4.0,52,4.3
썸띵어바웃커피,스콘 맛있어요더보기,4.0,261,4.1
썸띵어바웃커피,내부도 엄청 넓고 쾌적해서 좋았어요특히.. 스콘이 진짜 맛있어요 추천!!!더보기,4.0,10,4.6
썸띵어바웃커피,"i was super tired on this day, but their black sesame cheesecake was delicious—i had a hard time choosing since everything looked amazing, so i want to come back and try other things (hopefully when i am less tired)there is plenty of seating, but it’s a popular place so it still got pretty crowded더보기",4.0,145,3.9
썸띵어바웃커피,디저트 다 맛있어요더보기,5.0,33,4.4
썸띵어바웃커피,맛있당밤호박파운드인가 추천 !더보기,4.0,52,4.3
썸띵어바웃커피,스콘 맛있어요더보기,4.0,261,4.1
썸띵어바웃커피,내부도 엄청 넓고 쾌적해서 좋았어요특히.. 스콘이 진짜 맛있어요 추천!!!더보기,4.0,10,4.6
썸띵어바웃커피,"여기 말차아인슈페너 맛집. 꼭꼭 추천‼️ 아메리카노는 산미강해서 별로였고 초코마들렌 별로에요 매점초코빵맛에 초콜릿도 싼맛나여,,더보기",4.0,22,4.0
썸띵어바웃커피,아이스아메리카노와 케이크가 맛있습니다.더보기,4.0,7,4.6
썸띵어바웃커피,휘낭셰미쳤음ㅠ더보기,5.0,10,4.1
썸띵어바웃커피,"좌석이 불편해서 오래 있지는 못했어요ㅠㅠ! 시중에서는 많이 못 보던 다양한 디저트를 맛 볼 수 있었고, 맛도 만족스러웠어요:)더보기",4.0,4,4.8
썸띵어바웃커피,맛나당더보기,5.0,14,4.1
썸띵어바웃커피,"여기 말차아인슈페너 맛집. 꼭꼭 추천‼️ 아메리카노는 산미강해서 별로였고 초코마들렌 별로에요 매점초코빵맛에 초콜릿도 싼맛나여,,더보기",4.0,22,4.0
썸띵어바웃커피,아이스아메리카노와 케이크가 맛있습니다.더보기,4.0,7,4.6
썸띵어바웃커피,휘낭셰미쳤음ㅠ더보기,5.0,10,4.1
썸띵어바웃커피,"좌석이 불편해서 오래 있지는 못했어요ㅠㅠ! 시중에서는 많이 못 보던 다양한 디저트를 맛 볼 수 있었고, 맛도 만족스러웠어요:)더보기",4.0,4,4.8
썸띵어바웃커피,맛나당더보기,5.0,14,4.1
썸띵어바웃커피,"여기 말차아인슈페너 맛집. 꼭꼭 추천‼️ 아메리카노는 산미강해서 별로였고 초코마들렌 별로에요 매점초코빵맛에 초콜릿도 싼맛나여,,더보기",4.0,22,4.0
썸띵어바웃커피,아이스아메리카노와 케이크가 맛있습니다.더보기,4.0,7,4.6
썸띵어바웃커피,휘낭셰미쳤음ㅠ더보기,5.0,10,4.1
썸띵어바웃커피,"좌석이 불편해서 오래 있지는 못했어요ㅠㅠ! 시중에서는 많이 못 보던 다양한 디저트를 맛 볼 수 있었고, 맛도 만족스러웠어요:)더보기",4.0,4,4.8
썸띵어바웃커피,맛나당더보기,5.0,14,4.1
썸띵어바웃커피,"여기 말차아인슈페너 맛집. 꼭꼭 추천‼️ 아메리카노는 산미강해서 별로였고 초코마들렌 별로에요 매점초코빵맛에 초콜릿도 싼맛나여,,더보기",4.0,22,4.0
썸띵어바웃커피,아이스아메리카노와 케이크가 맛있습니다.더보기,4.0,7,4.6
썸띵어바웃커피,휘낭셰미쳤음ㅠ더보기,5.0,10,4.1
썸띵어바웃커피,"좌석이 불편해서 오래 있지는 못했어요ㅠㅠ! 시중에서는 많이 못 보던 다양한 디저트를 맛 볼 수 있었고, 맛도 만족스러웠어요:)더보기",4.0,4,4.8
썸띵어바웃커피,맛나당더보기,5.0,14,4.1
썸띵어바웃커피,커피가 진짜 맛없음.. 다른것도 맛없지만 아인슈페너는 진짜 돈주면서 줘도 안먹을맛.. 디저트는 평범하게 맛있지만 커피가 너무 최악이라 굳이 가서 먹고싶진 않을 듯더보기,1.0,55,3.7
썸띵어바웃커피,좌석이 다 불편조명 너무 눈부심음악소리 커서 대화하기 힘듦그와중에 강남가격베이커리는 안 먹어봐서 모르겠음음료는 뭐 평타접기,1.0,2,1.0
썸띵어바웃커피,베이커리류는 괜찮은데 커피는 가격대가 있음에도 맛있진 않다. 내부는 3층에 테라스까지 있어 넓고 자리도 많지만 그래서 그런지 위생관리가 잘 안되는 느낌. 직원은 매우 친절더보기,3.0,106,4.1
썸띵어바웃커피,스콘은 맛있는데 음료가 너무 비싸고 매장 사람 적어도 울림이 있는지 너무 시끄러워요. 차만 후딱 마시고 나올꺼면 추천합니다. 1시간 이상 머물꺼면 비추더보기,2.0,6,2.3
썸띵어바웃커피,"베이커리류는 진짜 예쁘고 맛도 괜찮아요! 커피도 나쁘지는 않고, 사람 많은 것도 뭐 강남역이 원래 그러니까 다 괜찮은데,,,,,, 음악소리가 너무 과하게 커요,,, 대화가 안 될 정도,,,,,더보기",3.0,74,4.4
썸띵어바웃커피,커피가 진짜 맛없음.. 다른것도 맛없지만 아인슈페너는 진짜 돈주면서 줘도 안먹을맛.. 디저트는 평범하게 맛있지만 커피가 너무 최악이라 굳이 가서 먹고싶진 않을 듯더보기,1.0,55,3.7
썸띵어바웃커피,좌석이 다 불편조명 너무 눈부심음악소리 커서 대화하기 힘듦그와중에 강남가격베이커리는 안 먹어봐서 모르겠음음료는 뭐 평타접기,1.0,2,1.0
썸띵어바웃커피,베이커리류는 괜찮은데 커피는 가격대가 있음에도 맛있진 않다. 내부는 3층에 테라스까지 있어 넓고 자리도 많지만 그래서 그런지 위생관리가 잘 안되는 느낌. 직원은 매우 친절더보기,3.0,106,4.1
썸띵어바웃커피,스콘은 맛있는데 음료가 너무 비싸고 매장 사람 적어도 울림이 있는지 너무 시끄러워요. 차만 후딱 마시고 나올꺼면 추천합니다. 1시간 이상 머물꺼면 비추더보기,2.0,6,2.3
썸띵어바웃커피,"베이커리류는 진짜 예쁘고 맛도 괜찮아요! 커피도 나쁘지는 않고, 사람 많은 것도 뭐 강남역이 원래 그러니까 다 괜찮은데,,,,,, 음악소리가 너무 과하게 커요,,, 대화가 안 될 정도,,,,,더보기",3.0,74,4.4
썸띵어바웃커피,이 카페는 음료보다는 베이커리에 치중한거 같아요 음료종류도 적고 가격도 비싼편인데 베이커리는 종류가 많아요 인테리어는 이뻐요 그냥 무난해요더보기,3.0,201,3.5
썸띵어바웃커피,"크림브륄레마들렌, 오렌지얼그레이파운드 대존맛탱 베이커리류는 다 맛있을 것 같아요!  하지만 커피는 노맛탱더보기",4.0,12,4.2
썸띵어바웃커피,빵은 맛있지만 오픈한지 별로 안되서 알바들이 어리버리합니다! 꼬인 주문순서로 케이크를 잘못 받고 빵 하나 포장하려해도 한참 기다리고 싶으시다면 추천! 속이 터져요 아주~~더보기,3.0,46,3.2
썸띵어바웃커피,디저트진짜맛있어요 감동!대신 커피는 가격값못해요ㅠㅠ디저트맛집~~더보기,4.0,192,4.0
썸띵어바웃커피,스콘이 생각보다 맛있어요 자리는 3층까지 있어서 넓은데 인기가 많아서 사람이 가득해요 테라스를 루프탑처럼 예쁘게 꾸며놔서 좋아요 직원들도 친절합니다더보기,4.0,52,3.5
썸띵어바웃커피,이 카페는 음료보다는 베이커리에 치중한거 같아요 음료종류도 적고 가격도 비싼편인데 베이커리는 종류가 많아요 인테리어는 이뻐요 그냥 무난해요더보기,3.0,201,3.5
썸띵어바웃커피,"크림브륄레마들렌, 오렌지얼그레이파운드 대존맛탱 베이커리류는 다 맛있을 것 같아요!  하지만 커피는 노맛탱더보기",4.0,12,4.2
썸띵어바웃커피,빵은 맛있지만 오픈한지 별로 안되서 알바들이 어리버리합니다! 꼬인 주문순서로 케이크를 잘못 받고 빵 하나 포장하려해도 한참 기다리고 싶으시다면 추천! 속이 터져요 아주~~더보기,3.0,46,3.2
썸띵어바웃커피,디저트진짜맛있어요 감동!대신 커피는 가격값못해요ㅠㅠ디저트맛집~~더보기,4.0,192,4.0
썸띵어바웃커피,스콘이 생각보다 맛있어요 자리는 3층까지 있어서 넓은데 인기가 많아서 사람이 가득해요 테라스를 루프탑처럼 예쁘게 꾸며놔서 좋아요 직원들도 친절합니다더보기,4.0,52,3.5
썸띵어바웃커피,이 카페는 음료보다는 베이커리에 치중한거 같아요 음료종류도 적고 가격도 비싼편인데 베이커리는 종류가 많아요 인테리어는 이뻐요 그냥 무난해요더보기,3.0,201,3.5
썸띵어바웃커피,"크림브륄레마들렌, 오렌지얼그레이파운드 대존맛탱 베이커리류는 다 맛있을 것 같아요!  하지만 커피는 노맛탱더보기",4.0,12,4.2
썸띵어바웃커피,빵은 맛있지만 오픈한지 별로 안되서 알바들이 어리버리합니다! 꼬인 주문순서로 케이크를 잘못 받고 빵 하나 포장하려해도 한참 기다리고 싶으시다면 추천! 속이 터져요 아주~~더보기,3.0,46,3.2
썸띵어바웃커피,디저트진짜맛있어요 감동!대신 커피는 가격값못해요ㅠㅠ디저트맛집~~더보기,4.0,192,4.0
썸띵어바웃커피,스콘이 생각보다 맛있어요 자리는 3층까지 있어서 넓은데 인기가 많아서 사람이 가득해요 테라스를 루프탑처럼 예쁘게 꾸며놔서 좋아요 직원들도 친절합니다더보기,4.0,52,3.5
썸띵어바웃커피,이 카페는 음료보다는 베이커리에 치중한거 같아요 음료종류도 적고 가격도 비싼편인데 베이커리는 종류가 많아요 인테리어는 이뻐요 그냥 무난해요더보기,3.0,201,3.5
썸띵어바웃커피,"크림브륄레마들렌, 오렌지얼그레이파운드 대존맛탱 베이커리류는 다 맛있을 것 같아요!  하지만 커피는 노맛탱더보기",4.0,12,4.2
썸띵어바웃커피,빵은 맛있지만 오픈한지 별로 안되서 알바들이 어리버리합니다! 꼬인 주문순서로 케이크를 잘못 받고 빵 하나 포장하려해도 한참 기다리고 싶으시다면 추천! 속이 터져요 아주~~더보기,3.0,46,3.2
썸띵어바웃커피,디저트진짜맛있어요 감동!대신 커피는 가격값못해요ㅠㅠ디저트맛집~~더보기,4.0,192,4.0
썸띵어바웃커피,스콘이 생각보다 맛있어요 자리는 3층까지 있어서 넓은데 인기가 많아서 사람이 가득해요 테라스를 루프탑처럼 예쁘게 꾸며놔서 좋아요 직원들도 친절합니다더보기,4.0,52,3.5
카페413프로젝트,더보기,3.0,7,3.9
카페413프로젝트,더보기,5.0,134,3.4
카페413프로젝트,"식사는 솔직히 별로, 카페로는 OK. 팬케익 보고 충격받았음 ㅜ 감바스먹을걸 후회..브런치매뉴는 아닌듯더보기",3.0,28,3.6
카페413프로젝트,감바스가 맛있습니다.더보기,5.0,145,4.6
카페413프로젝트,커피보다는 브런치리가티니 면 살짝 튀긴 걸까자꾸 생각나네요더보기,4.0,127,4.5
카페413프로젝트,더보기,5.0,352,4.4
카페413프로젝트,원래 후기 잘 안쓰고 북마크만 찍는데 여기 감바스 최고!더보기,5.0,4,5.0
카페413프로젝트,더보기,5.0,18,3.7
카페413프로젝트,"감바스 오믈렛 시켰는데 와 진짜진짜 맛있어요-! 다른 것보다 감바스가 진짜 밎힌놈이에여,, 원래 감바스 집에서 자주 해먹어서 밖에서는 거의 안 사먹는 메뉴인데 여기다가 무슨 짓을 하신거죠.. 진짜 너무 맛있어서 숟가락으로 퍼먹고 싶었어요ㅠㅠ 양도 진짜 많고 가격대비 너무 만족스러웠어요! 분위기도 좋고 재방문 의사 1000000%더보기",5.0,161,3.8
카페413프로젝트,고양이가 배웅해주는 뇨끼맛집더보기,5.0,89,3.9
카페413프로젝트,브런치 메뉴들이 전체적으로 맛있어요. 좌석 간 거리가 너무 가까운건 좀 아쉬운 점이지만.. 고양이가 귀엽습니다더보기,5.0,12,4.7
카페413프로젝트,더보기,5.0,15,4.5
카페413프로젝트,두번째 방문입니다.몇년전에 처음 방문했을때는 이렇게 많지 않았던 것 같은데 사람 정말 많아졌네요..외국분들이 특히 많이 찾아오시는 것 같아요 그때나 지금이나ㅎ.ㅎ 서양분들 취향에 맞춰져 있는 느낌이었습니다. 커피 산미가 강한편이더라구요뇨끼도 먹었었는데 뇨끼는 그다지 추천하고 싶지 않고 에그베네딕트 추천합니다한번쯤 올 만하지만 웨이팅을 할만큼 맛집은 아닌것 같습니다접기,3.0,44,4.6
